4880 1649113496
360 1649113497
7940 1649113599
2880 1649113605
1700 1649113672
6560 1649113695
1800 1649113719
640 1649113742
3200 1649113811
800 1649113912
1180 1649113926
5020 1649113954
5940 1649113965
4040 1649113988
1640 1649114003
3100 1649114039
340 1649114106
480 1649114128
2460 1649114156
3180 1649114183
100 1649114323
3460 1649114452
2480 1649114453
540 1649114562
5940 1649114629
1000 1649114652
820 1649114660
340 1649114701
2260 1649114790
740 1649114801
4720 1649114816
6680 1649114824
820 1649114836
2520 1649115029
5820 1649115150
4280 1649115229
1260 1649115304
8260 1649115467
3100 1649115495
2260 1649115526
280 1649115558
1300 1649115563
380 1649115671
1120 1649115761
1960 1649115791
1640 1649115882
1300 1649115887
6020 1649115959
1120 1649115970
240 1649116050
2640 1649116063
3820 1649116132
3520 1649116154
2640 1649116210
2720 1649116379
3660 1649116395
12840 1649116427
2080 1649116442
1280 1649116493
2300 1649116507
700 1649116569
3120 1649116616
160 1649116830
4260 1649116844
5640 1649117099
980 1649117180
140 1649117230
120 1649117237
460 1649117258
5240 1649117270
680 1649117333
2540 1649117336
660 1649117379
7420 1649117448
4000 1649117597
400 1649117620
4980 1649117624
2920 1649117723
2720 1649117741
920 1649117783
3100 1649117798
2160 1649117910
780 1649117910
860 1649117937
180 1649118025
580 1649118095
2300 1649118139
7100 1649118150
3740 1649118154
380 1649118186
15520 1649118269
660 1649118271
3960 1649118378
4680 1649118402
500 1649118456
4880 1649118473
220 1649118531
1240 1649118538
16200 1649118574
2440 1649118753
700 1649118879
720 1649118882
460 1649118906
18840 1649119085
120 1649119107
4940 1649119157
280 1649119212
2800 1649119300
5040 1649119385
4240 1649119395
3460 1649119471
5100 1649119491
2580 1649119502
2060 1649119528
1280 1649119536
520 1649119591
2060 1649119610
3380 1649119648
720 1649119747
160 1649119795
640 1649119832
220 1649119834
3920 1649119868
780 1649119919
640 1649119949
780 1649120052
300 1649120063
3520 1649120090
4680 1649120107
2620 1649120193
360 1649120254
2720 1649120265
1440 1649120346
3160 1649120389
1820 1649120400
1220 1649120409
360 1649120474
1640 1649120483
4460 1649120586
1280 1649120636
6060 1649120722
960 1649120730
180 1649120900
1160 1649120997
380 1649121022
620 1649121128
6540 1649121142
2000 1649121160
2340 1649121196
1760 1649121212
640 1649121261
2020 1649121281
380 1649121360
960 1649121441
980 1649121466
300 1649121470
2180 1649121539
2640 1649121597
3020 1649121649
900 1649121680
4460 1649121831
6560 1649121839
4260 1649121840
1120 1649121895
2840 1649121896
3780 1649121936
460 1649121961
2740 1649122169
7360 1649122197
1960 1649122217
5480 1649122252
2620 1649122288
960 1649122331
2200 1649122367
940 1649122369
7160 1649122388
5460 1649122402
2220 1649122404
180 1649122416
1340 1649122418
260 1649122425
1240 1649122442
7540 1649122459
1360 1649122521
1100 1649122527
1800 1649122531
420 1649122624
2500 1649122663
2920 1649122857
440 1649122877
1660 1649122901
540 1649122909
1160 1649123010
1180 1649123073
700 1649123242
2380 1649123254
1120 1649123459
920 1649123506
960 1649123539
640 1649123598
920 1649123691
820 1649123707
260 1649123765
1280 1649123782
1580 1649123836
4260 1649123841
1060 1649123917
1120 1649123951
1140 1649123994
2580 1649124001
1860 1649124021
1940 1649124027
680 1649124141
840 1649124193
1540 1649124209
340 1649124246
8200 1649124271
120 1649124324
1340 1649124370
2020 1649124530
2040 1649124669
800 1649124733
900 1649124778
880 1649124815
460 1649124820
3720 1649125001
2140 1649125006
120 1649125041
2420 1649125072
560 1649125098
1400 1649125246
3940 1649125310
2440 1649125346
600 1649125459
1700 1649125467
7540 1649125491
2800 1649125540
400 1649125618
3200 1649125765
3960 1649125817
2660 1649125836
520 1649125853
2500 1649125885
660 1649125934
760 1649125984
360 1649126083
2960 1649126122
5380 1649126173
1000 1649126307
220 1649126443
420 1649126521
1140 1649126641
1100 1649126736
300 1649126764
1340 1649126797
620 1649126869
1620 1649126884
320 1649126968
3180 1649126980
1680 1649126986
280 1649127072
600 1649127091
4860 1649127154
960 1649127221
860 1649127251
1980 1649127290
1220 1649127409
2140 1649127421
3980 1649127446
1540 1649127491
840 1649127595
340 1649127703
760 1649127805
6120 1649127923
480 1649127978
5380 1649128030
480 1649128451
260 1649128494
1180 1649128620
1040 1649128621
1520 1649128647
6820 1649128650
6120 1649128678
1440 1649128699
700 1649128702
120 1649128792
3660 1649128824
440 1649128995
3060 1649129051
6300 1649129123
8620 1649129215
1440 1649129280
2280 1649129370
460 1649129417
4880 1649129424
1760 1649129478
13580 1649129613
860 1649129718
220 1649129733
1180 1649129801
2740 1649129825
6220 1649129961
120 1649130004
1040 1649130020
1180 1649130157
780 1649130158
1200 1649130170
2460 1649130300
4100 1649130304
2140 1649130310
1560 1649130325
260 1649130342
2520 1649130362
1320 1649130419
1620 1649130421
340 1649130422
1360 1649130449
1360 1649130480
1520 1649130485
500 1649130498
560 1649130532
9120 1649130555
9420 1649130670
140 1649130690
4600 1649130728
6140 1649130755
240 1649130852
120 1649130891
660 1649130939
240 1649131004
1620 1649131048
3960 1649131080
140 1649131107
3800 1649131232
2200 1649131238
2680 1649131240
3920 1649131312
800 1649131399
980 1649131639
200 1649131692
8000 1649131700
1540 1649131706
3360 1649131712
1880 1649131752
2840 1649131872
1440 1649131908
7940 1649131980
1520 1649131990
900 1649132094
3140 1649132215
620 1649132236
100 1649132249
1520 1649132355
1140 1649132393
2220 1649132441
1900 1649132516
2300 1649132537
700 1649132551
1080 1649132559
880 1649132575
6220 1649132662
3680 1649132687
6480 1649132753
5320 1649132761
3120 1649132874
1020 1649132904
7260 1649132915
2760 1649132983
2000 1649133014
380 1649133051
1960 1649133063
260 1649133115
1740 1649133204
6800 1649133267
600 1649133366
2820 1649133393
1480 1649133459
7960 1649133475
740 1649133636
320 1649133862
1560 1649133865
3840 1649133877
3360 1649133927
2680 1649133962
2400 1649133982
5440 1649133996
1940 1649134010
1140 1649134041
760 1649134203
220 1649134222
820 1649134309
760 1649134351
1380 1649134376
520 1649134442
460 1649134465
2680 1649134514
580 1649134559
360 1649134640
3280 1649134647
360 1649134706
380 1649134766
1780 1649134769
1260 1649134771
2400 1649134801
1820 1649134975
6460 1649135041
1000 1649135054
920 1649135055
1840 1649135085
3380 1649135100
920 1649135126
2220 1649135218
3860 1649135239
1800 1649135332
3700 1649135336
560 1649135413
3800 1649135537
1580 1649135583
6580 1649135600
3180 1649135761
1580 1649135796
640 1649135824
280 1649135825
740 1649135830
2520 1649135850
1820 1649135858
3080 1649136023
720 1649136044
180 1649136047
240 1649136060
2620 1649136069
2280 1649136115
360 1649136116
1260 1649136130
2760 1649136175
1320 1649136193
820 1649136271
740 1649136290
5080 1649136340
260 1649136382
2960 1649136476
3440 1649136509
540 1649136548
660 1649136613
3220 1649136618
820 1649136722
1380 1649136771
600 1649136771
1340 1649136917
1100 1649137069
7320 1649137072
2960 1649137156
3720 1649137220
720 1649137268
380 1649137338
760 1649137434
160 1649137519
1360 1649137539
2840 1649137571
3420 1649137771
5260 1649137888
580 1649137956
2640 1649137963
7120 1649138012
500 1649138033
360 1649138067
280 1649138084
320 1649138099
2940 1649138133
620 1649138136
800 1649138194
780 1649138259
8980 1649138445
720 1649138517
920 1649138531
620 1649138574
3260 1649138661
520 1649138700
1180 1649138731
280 1649138810
12480 1649138823
2340 1649138951
6640 1649138963
2440 1649138993
4360 1649139003
5240 1649139027
1540 1649139052
1000 1649139131
2500 1649139147
3220 1649139193
9640 1649139213
1440 1649139321
1260 1649139380
1200 1649139400
1860 1649139415
1260 1649139440
1340 1649139500
1960 1649139608
4500 1649139677
2060 1649139835
480 1649139837
280 1649139904
1060 1649140068
3440 1649140143
1460 1649140209
1300 1649140224
1600 1649140250
9520 1649140276
480 1649140359
3460 1649140386
320 1649140425
5440 1649140622
1020 1649140626
4200 1649140627
420 1649140638
2560 1649140646
360 1649140668
3060 1649140741
6980 1649140757
1620 1649140783
1600 1649140814
17660 1649140829
3400 1649140856
700 1649140875
1440 1649140902
1780 1649140932
740 1649140938
3020 1649140978
1700 1649141062
1140 1649141139
3220 1649141147
700 1649141157
540 1649141165
760 1649141259
580 1649141306
2820 1649141307
1300 1649141421
2120 1649141421
1500 1649141428
18940 1649141481
220 1649141516
1260 1649141531
200 1649141538
2620 1649141557
5480 1649141606
1480 1649141657
2080 1649141662
6700 1649141736
3060 1649141768
2700 1649141790
2060 1649141806
860 1649141860
720 1649141907
18440 1649141945
1540 1649141985
4400 1649142023
1320 1649142146
1520 1649142201
660 1649142236
540 1649142302
200 1649142317
3480 1649142355
1060 1649142465
900 1649142499
1120 1649142529
4520 1649142537
240 1649142554
4820 1649142609
1280 1649142745
3220 1649142780
140 1649142850
1260 1649142872
460 1649142907
1560 1649143095
2620 1649143124
460 1649143151
1760 1649143225
1620 1649143338
420 1649143365
6240 1649143452
5120 1649143534
640 1649143575
3500 1649143698
1240 1649143807
1940 1649143833
2900 1649143876
3080 1649143925
5420 1649143998
2680 1649144048
960 1649144049
3340 1649144113
1900 1649144197
3600 1649144208
1380 1649144280
680 1649144521
3820 1649144532
740 1649144535
1840 1649144556
640 1649144559
3360 1649144576
940 1649144582
260 1649144687
3440 1649144782
420 1649144801
1700 1649144845
320 1649144862
800 1649144898
4740 1649144984
320 1649144995
140 1649145031
10500 1649145108
1040 1649145153
200 1649145179
2580 1649145182
760 1649145363
1320 1649145403
1640 1649145492
8440 1649145497
4060 1649145594
3040 1649145617
1280 1649145636
2140 1649145669
2220 1649145724
3980 1649145931
4940 1649145997
2260 1649146070
80 1649146209
2140 1649146311
2960 1649146324
1040 1649146541
2020 1649146581
440 1649146586
300 1649146610
2560 1649146700
4440 1649146706
2100 1649146727
1800 1649146748
3020 1649146773
1060 1649146883
4080 1649146947
1360 1649146983
1440 1649147001
140 1649147069
4200 1649147098
1300 1649147220
880 1649147243
1260 1649147395
4880 1649147411
1400 1649147450
340 1649147464
2480 1649147473
280 1649147544
540 1649147546
160 1649147563
840 1649147590
1460 1649147616
3000 1649147668
960 1649147747
2620 1649147770
340 1649147800
2000 1649147847
5460 1649147956
980 1649148040
4020 1649148113
3460 1649148128
9580 1649148238
3320 1649148286
1300 1649148291
2040 1649148329
4740 1649148334
500 1649148410
5720 1649148436
820 1649148474
2820 1649148520
1820 1649148554
2200 1649148602
240 1649148605
420 1649148611
8000 1649148647
3480 1649148660
1400 1649148746
880 1649148755
6380 1649148757
160 1649148818
2280 1649149003
1480 1649149018
13960 1649149165
7140 1649149234
500 1649149297
440 1649149305
4180 1649149380
180 1649149400
1100 1649149503
1120 1649149524
3540 1649149654
480 1649149711
6280 1649149836
1720 1649149910
3840 1649150008
2000 1649150037
800 1649150043
1240 1649150096
260 1649150133
2040 1649150283
200 1649150355
420 1649150355
1140 1649150471
7620 1649150503
1060 1649150520
740 1649150578
2000 1649150593
1880 1649150631
1000 1649150668
2920 1649150698
1160 1649150762
4340 1649150767
2020 1649150791
200 1649150805
1020 1649150834
260 1649150856
2360 1649150885
900 1649150910
2480 1649150910
3500 1649150917
1840 1649150924
1000 1649150974
9360 1649151020
1920 1649151107
7400 1649151137
4060 1649151139
2860 1649151174
1580 1649151328
1400 1649151394
540 1649151432
1940 1649151441
1460 1649151525
160 1649151556
560 1649151626
420 1649151636
1420 1649151768
3900 1649151929
300 1649151943
7380 1649151963
7480 1649152065
4620 1649152090
400 1649152175
1860 1649152191
560 1649152229
2060 1649152302
280 1649152309
880 1649152340
2040 1649152382
1220 1649152577
2280 1649152581
2200 1649152583
2080 1649152587
560 1649152610
2380 1649152630
2040 1649152724
1460 1649152753
900 1649152776
600 1649152995
680 1649153004
2500 1649153085
2140 1649153188
5820 1649153298
560 1649153416
2600 1649153452
2940 1649153491
920 1649153499
560 1649153525
2680 1649153565
5800 1649153604
560 1649153706
2220 1649153769
5460 1649153848
1400 1649153858
920 1649153868
320 1649153887
2760 1649154008
2680 1649154065
9920 1649154101
4880 1649154108
18120 1649154173
6440 1649154209
2280 1649154531
1560 1649154532
260 1649154608
2900 1649154742
2680 1649154927
5360 1649154940
1600 1649154975
160 1649155066
840 1649155075
380 1649155092
10880 1649155252
1460 1649155269
2540 1649155457
1440 1649155534
1680 1649155547
980 1649155571
2320 1649155659
540 1649155663
520 1649155692
320 1649155693
4860 1649155696
4280 1649155741
1120 1649155768
1300 1649155815
1780 1649155855
1740 1649155880
3160 1649155884
1060 1649155903
3320 1649155931
2260 1649155932
1280 1649155981
140 1649155986
880 1649156103
1640 1649156155
560 1649156164
920 1649156186
400 1649156209
9800 1649156209
3080 1649156235
1920 1649156269
1820 1649156302
2060 1649156313
660 1649156466
1920 1649156489
4260 1649156595
3520 1649156608
160 1649156652
1360 1649156678
3420 1649156705
2040 1649156752
640 1649156785
1380 1649156858
880 1649156864
2300 1649156881
5360 1649156902
520 1649156936
100 1649156972
600 1649157064
720 1649157096
1560 1649157105
1220 1649157182
120 1649157236
3100 1649157309
3980 1649157334
3580 1649157337
280 1649157369
2900 1649157495
140 1649157502
200 1649157565
1260 1649157593
1020 1649157640
2960 1649157883
1660 1649157996
240 1649157999
2640 1649158035
1640 1649158063
1580 1649158239
1480 1649158259
2140 1649158265
780 1649158404
3940 1649158443
3980 1649158456
980 1649158538
1620 1649158577
4560 1649158647
3000 1649158840
720 1649158854
980 1649158854
440 1649158925
7740 1649158943
420 1649159011
520 1649159042
1280 1649159112
580 1649159289
4360 1649159319
640 1649159475
3800 1649159556
880 1649159705
1040 1649159760
800 1649159797
1080 1649159865
1820 1649159886
3980 1649159913
2260 1649159939
660 1649159977
2440 1649160153
1500 1649160394
3680 1649160395
480 1649160411
2340 1649160490
3100 1649160581
4240 1649160643
3340 1649160680
120 1649160752
2140 1649160817
2640 1649160840
6520 1649160988
720 1649160998
240 1649161046
4640 1649161072
760 1649161272
160 1649161286
1040 1649161306
960 1649161326
4780 1649161349
1120 1649161435
3880 1649161548
480 1649161552
8480 1649161670
17640 1649161749
2100 1649161848
13700 1649162114
1320 1649162116
2340 1649162145
4060 1649162209
2640 1649162256
160 1649162268
500 1649162313
1140 1649162315
2940 1649162365
100 1649162610
1440 1649162715
1180 1649162821
200 1649162908
1600 1649162966
540 1649162979
420 1649162987
520 1649162993
1000 1649162994
3460 1649163084
3200 1649163087
800 1649163177
3280 1649163350
1600 1649163413
3600 1649163456
440 1649163487
560 1649163593
280 1649163598
7320 1649163640
480 1649163784
460 1649163839
180 1649163870
3020 1649163983
5040 1649164026
1620 1649164061
1600 1649164084
8740 1649164085
940 1649164135
640 1649164324
10520 1649164351
620 1649164432
180 1649164503
3060 1649164542
340 1649164623
1040 1649164633
360 1649164705
1240 1649164731
1220 1649164942
1980 1649164967
3480 1649164974
2560 1649165033
1180 1649165087
560 1649165094
720 1649165148
1660 1649165148
5940 1649165221
2180 1649165224
2160 1649165312
1020 1649165322
440 1649165333
2200 1649165407
740 1649165523
3020 1649165644
5160 1649165801
4580 1649165867
860 1649165872
820 1649165872
4180 1649165892
4060 1649165952
780 1649165982
1740 1649166050
920 1649166066
2280 1649166153
580 1649166158
6380 1649166202
380 1649166207
660 1649166252
6380 1649166339
140 1649166381
2460 1649166389
760 1649166411
1920 1649166539
1040 1649166557
2440 1649166613
2640 1649166733
1020 1649166756
560 1649166763
1540 1649166778
3480 1649166788
2080 1649166797
960 1649167030
1140 1649167065
4220 1649167136
1320 1649167329
920 1649167376
420 1649167383
680 1649167429
3980 1649167474
4380 1649167476
1740 1649167558
3020 1649167639
4400 1649167674
180 1649167698
6920 1649167742
1060 1649167745
6720 1649167797
500 1649167831
3900 1649167866
1960 1649167871
1020 1649167920
460 1649167927
5680 1649168004
2160 1649168024
600 1649168055
1360 1649168159
3520 1649168167
340 1649168298
4200 1649168318
460 1649168346
5120 1649168388
2060 1649168404
4400 1649168413
460 1649168491
480 1649168519
1340 1649168538
800 1649168599
340 1649168623
5960 1649168648
240 1649168657
1740 1649168666
1480 1649168679
3640 1649168850
200 1649168861
1560 1649168882
5320 1649168889
200 1649168902
3400 1649168909
220 1649169104
4560 1649169227
560 1649169243
700 1649169326
140 1649169341
1420 1649169359
3080 1649169387
2040 1649169441
1060 1649169471
1940 1649169581
2820 1649169589
120 1649169723
2620 1649169851
860 1649170035
480 1649170059
1540 1649170110
5640 1649170137
2660 1649170154
460 1649170168
820 1649170271
4920 1649170302
120 1649170363
1340 1649170558
5400 1649170754
3520 1649170810
700 1649170850
6040 1649170857
1180 1649170874
3560 1649170905
1980 1649170949
960 1649170952
2080 1649171096
6380 1649171162
900 1649171202
1340 1649171216
140 1649171258
500 1649171267
140 1649171274
480 1649171365
2000 1649171404
1620 1649171462
1160 1649171555
420 1649171564
1560 1649171735
9820 1649171764
4480 1649171805
100 1649171914
1740 1649172083
1820 1649172126
1680 1649172198
2700 1649172263
7080 1649172281
8320 1649172314
220 1649172347
1620 1649172439
280 1649172473
3280 1649172479
140 1649172488
3740 1649172518
2100 1649172569
120 1649172645
1700 1649172704
2460 1649172818
1320 1649172832
2060 1649172904
4100 1649172976
6280 1649173048
2780 1649173075
660 1649173157
3100 1649173178
2620 1649173185
16400 1649173220
680 1649173286
2360 1649173310
1180 1649173384
300 1649173390
2160 1649173454
1960 1649173474
2000 1649173485
6100 1649173627
14240 1649173708
4460 1649173937
200 1649173961
760 1649173988
2560 1649174008
960 1649174058
1660 1649174157
260 1649174185
4360 1649174336
2680 1649174350
860 1649174388
1500 1649174388
3700 1649174429
120 1649174439
6540 1649174446
1080 1649174515
3720 1649174621
780 1649174645
7360 1649174756
2720 1649174868
2280 1649174876
560 1649174878
1800 1649174888
8760 1649174954
240 1649175087
1000 1649175184
1860 1649175206
300 1649175248
5500 1649175317
1900 1649175497
640 1649175497
1900 1649175512
760 1649175597
2060 1649175606
2080 1649175699
1460 1649175719
640 1649175724
2720 1649175735
1060 1649175819
5400 1649175879
320 1649175949
540 1649175983
1120 1649176089
580 1649176101
3000 1649176102
2300 1649176152
720 1649176194
520 1649176252
820 1649176345
4980 1649176414
1540 1649176417
260 1649176506
1560 1649176660
9440 1649176725
3960 1649176769
2520 1649176817
6940 1649176819
420 1649176949
2420 1649176975
1540 1649177026
1420 1649177138
4220 1649177201
540 1649177382
540 1649177433
240 1649177438
3600 1649177448
260 1649177465
2120 1649177475
120 1649177522
1500 1649177568
1620 1649177733
480 1649177823
4740 1649177856
220 1649177861
2960 1649177950
2220 1649177991
400 1649177995
1340 1649178052
2840 1649178064
6860 1649178073
2180 1649178083
1940 1649178140
340 1649178173
3660 1649178213
7500 1649178221
1480 1649178228
520 1649178306
7400 1649178307
1500 1649178395
1660 1649178411
840 1649178476
6380 1649178554
480 1649178603
3400 1649178628
220 1649178647
460 1649178648
3180 1649178681
820 1649178740
10000 1649178789
12120 1649178886
100 1649178919
3040 1649178919
2240 1649178979
2160 1649178997
520 1649179125
3520 1649179162
720 1649179168
860 1649179194
2980 1649179281
1520 1649179304
1620 1649179352
3780 1649179466
2100 1649179528
4980 1649179530
2840 1649179579
1740 1649179595
2340 1649179608
4560 1649179617
740 1649179708
3000 1649179714
1480 1649179715
2480 1649179740
1560 1649179893
3960 1649179902
1480 1649180081
7520 1649180166
840 1649180180
240 1649180199
7220 1649180234
180 1649180336
1620 1649180450
220 1649180466
1820 1649180506
9920 1649180523
660 1649180734
180 1649180758
2780 1649180790
3860 1649180793
18320 1649180916
660 1649180994
140 1649181035
460 1649181079
700 1649181090
4400 1649181128
1720 1649181150
13360 1649181304
1980 1649181391
4760 1649181454
6820 1649181493
480 1649181512
900 1649181518
1580 1649181587
10200 1649181626
1320 1649181696
860 1649181754
480 1649181820
840 1649181864
3260 1649182004
680 1649182072
380 1649182118
1800 1649182235
2660 1649182236
1540 1649182261
480 1649182280
1120 1649182343
4760 1649182384
8300 1649182419
2680 1649182539
480 1649182547
880 1649182572
3820 1649182578
360 1649182591
2920 1649182616
1900 1649182825
2180 1649182869
6740 1649182899
1680 1649182923
8640 1649183149
480 1649183205
5760 1649183232
2960 1649183239
1720 1649183268
1140 1649183320
1160 1649183371
2240 1649183438
1820 1649183438
1100 1649183456
1820 1649183456
280 1649183482
1200 1649183492
2140 1649183499
1940 1649183515
3880 1649183527
1120 1649183642
1620 1649183699
620 1649183736
1080 1649183751
300 1649183911
1520 1649183925
1940 1649183938
1380 1649183940
4960 1649184085
1080 1649184127
700 1649184239
420 1649184265
320 1649184428
11100 1649184494
300 1649184514
1420 1649184558
1060 1649184575
1860 1649184597
3480 1649184668
10760 1649184717
2060 1649184750
1640 1649184813
1080 1649184824
1580 1649184850
5540 1649184892
2140 1649184898
6200 1649184914
1600 1649184956
14240 1649184962
1180 1649185006
720 1649185036
2500 1649185125
7160 1649185146
5220 1649185239
4440 1649185286
420 1649185294
740 1649185326
260 1649185364
300 1649185517
180 1649185565
1400 1649185609
6040 1649186083
5200 1649186124
1940 1649186140
3300 1649186170
5880 1649186198
680 1649186237
3380 1649186311
5260 1649186312
360 1649186343
700 1649186423
900 1649186426
400 1649186495
980 1649186641
660 1649186670
7600 1649186677
3140 1649186687
4840 1649186767
1080 1649186860
200 1649186897
1960 1649186931
2180 1649186957
2080 1649187030
920 1649187096
4080 1649187115
2100 1649187265
880 1649187278
2060 1649187323
3420 1649187405
4760 1649187586
800 1649187814
2180 1649187845
700 1649187878
2900 1649188129
260 1649188138
640 1649188351
3260 1649188353
420 1649188371
2840 1649188426
1400 1649188470
1140 1649188603
4660 1649188610
1600 1649188761
7200 1649188866
2440 1649188883
2440 1649188924
420 1649188988
1440 1649189132
320 1649189139
1960 1649189188
1880 1649189198
3500 1649189200
380 1649189228
1820 1649189230
4440 1649189230
1060 1649189231
12640 1649189386
1820 1649189390
2620 1649189489
1260 1649189531
760 1649189584
180 1649189774
4200 1649189833
1400 1649189847
140 1649189848
6720 1649189932
400 1649190095
1000 1649190101
1300 1649190128
1600 1649190158
700 1649190267
4400 1649190488
340 1649190493
180 1649190520
340 1649190687
760 1649190734
1700 1649190873
340 1649190886
2360 1649191056
10160 1649191085
920 1649191127
960 1649191291
1620 1649191323
1260 1649191460
1680 1649191471
3180 1649191473
3280 1649191503
1020 1649191638
2120 1649191691
1040 1649191758
2360 1649191800
7140 1649191875
2880 1649191911
2780 1649191927
380 1649191981
7720 1649191994
2420 1649192011
980 1649192050
1560 1649192128
3220 1649192167
1920 1649192244
2160 1649192269
6900 1649192324
340 1649192326
2260 1649192407
3220 1649192431
600 1649192505
1100 1649192547
2340 1649192608
1280 1649192715
720 1649192835
1120 1649192838
580 1649192849
260 1649192908
3300 1649192993
700 1649193123
5600 1649193157
320 1649193167
